20171016-053400 7.708 100.000 3.792 34.890 6.250 1002 2.030 1.015 13.66
20171016-053500 7.776 100.000 3.000 22.040 4.167 1002 2.030 1.015 13.65
20171016-053600 7.810 100.000 3.542 29.430 5.833 1002 2.030 1.015 13.65
20171016-053700 7.742 100.000 4.146 29.660 6.250 1002 2.030 1.015 13.65
20171016-053800 7.674 100.000 4.167 35.240 5.417 1002 2.030 1.015 13.65
20171016-053900 7.742 100.000 3.854 39.010 6.667 1002 2.030 1.015 13.65
20171016-054000 7.708 100.000 3.667 32.960 4.583 1001 2.030 1.015 13.65
20171016-054100 7.742 100.000 3.708 23.630 5.417 1001 2.030 1.015 13.65
20171016-054200 7.776 100.000 3.646 25.810 5.833 1001 2.030 1.015 13.65
20171016-054300 7.742 100.000 3.917 40.280 6.667 1001 2.030 1.015 13.65
20171016-054400 7.708 100.000 3.958 32.690 6.250 1001 2.030 1.015 13.65
20171016-054500 7.775 100.000 4.958 37.110 9.170 1001 2.030 1.015 13.65
20171016-054600 7.775 100.000 3.292 31.190 5.833 1001 2.030 1.015 13.65
20171016-054700 7.843 100.000 4.500 41.670 8.330 1001 2.030 1.015 13.65
20171016-054800 7.775 100.000 3.875 34.820 6.250 1001 2.030 1.015 13.65
20171016-054900 7.809 100.000 3.604 40.750 6.667 1001 2.030 1.015 13.65
20171016-055000 7.775 100.000 3.458 33.850 5.000 1001 2.199 1.015 13.65
20171016-055100 7.809 100.000 4.250 36.420 6.667 1001 2.030 1.015 13.65
20171016-055200 7.775 100.000 3.896 26.580 6.250 1001 2.030 1.015 13.65
20171016-055300 7.843 100.000 3.938 45.850 6.667 1001 2.030 1.015 13.65
20171016-055400 7.775 100.000 3.313 30.260 5.000 1001 2.030 1.015 13.65
20171016-055500 7.877 100.000 3.521 39.760 5.000 1001 2.030 1.015 13.65
20171016-055600 7.877 100.000 4.042 34.590 7.500 1001 2.030 1.015 13.65
20171016-055700 7.877 100.000 3.667 29.570 7.500 1001 2.030 1.015 13.65
20171016-055800 7.877 100.000 4.292 46.090 8.750 1001 2.030 1.015 13.65
20171016-055900 7.911 100.000 3.979 29.080 5.833 1001 2.030 1.015 13.65
20171016-060000 7.911 100.000 4.625 31.390 7.500 1001 2.030 1.015 13.65
20171016-060100 8.010 100.000 4.063 33.540 7.083 1001 2.030 1.015 13.65
20171016-060200 7.945 100.000 4.292 35.710 8.750 1001 2.030 1.015 13.65
20171016-060300 7.877 100.000 4.021 42.600 6.250 1001 2.030 1.015 13.65
20171016-060400 7.945 100.000 4.167 32.510 6.250 1001 2.030 1.015 13.65
20171016-060500 7.877 100.000 4.563 31.800 8.750 1000 2.030 1.015 13.65
20171016-060600 7.945 100.000 5.292 34.530 7.917 1000 2.030 1.015 13.65
20171016-060700 7.978 100.000 4.896 36.270 7.083 1000 2.030 1.015 13.65
20171016-060800 8.010 100.000 4.333 29.910 6.250 1000 2.030 1.015 13.65
20171016-060900 8.010 100.000 5.125 34.600 9.170 1000 2.030 1.015 13.65
20171016-061000 8.080 100.000 4.563 35.960 8.750 1000 2.030 1.015 13.65
20171016-061100 8.080 100.000 5.146 39.830 7.917 1000 2.030 1.015 13.65
20171016-061200 8.050 100.000 4.938 28.390 8.330 1000 2.030 1.015 13.65
20171016-061300 8.010 100.000 5.625 34.630 10.420 1000 2.030 1.015 13.65
20171016-061400 8.050 100.000 5.333 38.050 7.083 1000 2.030 1.015 13.65
20171016-061500 8.080 100.000 3.854 31.430 6.667 1000 2.030 1.015 13.65
20171016-061600 7.945 100.000 4.667 29.700 6.250 1000 2.030 1.015 13.65
20171016-061700 8.010 100.000 3.000 38.320 4.583 1000 2.030 1.015 13.65
20171016-061800 8.010 100.000 2.854 37.810 5.000 1000 2.030 1.015 13.65
20171016-061900 8.050 100.000 4.833 35.890 7.083 1000 2.030 1.015 13.65
20171016-062000 8.050 100.000 5.625 30.430 7.917 1000 2.030 1.015 13.65
20171016-062100 8.050 100.000 4.271 27.000 6.250 1000 2.030 1.015 13.65
20171016-062200 8.080 100.000 4.250 34.590 6.667 1000 2.030 1.015 13.65
20171016-062300 8.110 100.000 3.979 35.520 7.500 1000 2.030 1.015 13.65
20171016-062400 8.080 100.000 3.063 39.160 4.583 1000 2.030 1.015 13.65
20171016-062500 8.110 100.000 4.875 40.490 7.917 1000 2.030 1.015 13.65
20171016-062600 8.150 100.000 4.646 34.130 6.667 1000 2.030 1.015 13.65
20171016-062700 8.150 100.000 3.583 31.900 5.833 1000 2.030 1.015 13.65
20171016-062800 8.080 100.000 2.667 28.450 4.167 1000 2.030 1.015 13.65
20171016-062900 8.150 100.000 4.063 25.290 6.250 1000 2.030 1.015 13.65
20171016-063000 8.220 100.000 2.792 36.770 4.167 1000 2.030 1.015 13.65
20171016-063100 8.220 100.000 3.875 40.920 6.667 1000 2.199 1.015 13.65
20171016-063200 8.180 100.000 4.083 40.300 7.083 999 2.030 1.015 13.65
20171016-063300 8.220 100.000 3.271 21.350 5.833 999 2.030 1.015 13.65
20171016-063400 8.320 100.000 3.000 34.700 4.583 999 2.199 1.015 13.65
20171016-063500 8.220 100.000 3.292 30.180 6.667 999 2.199 1.015 13.65
20171016-063600 8.350 100.000 3.646 54.760 5.833 999 2.030 1.015 13.65
20171016-063700 8.380 100.000 4.375 33.280 7.083 999 2.030 1.015 13.65
20171016-063800 8.380 100.000 3.563 35.330 5.000 999 2.030 1.015 13.65
20171016-063900 8.420 100.000 3.333 43.220 7.083 999 2.030 1.015 13.65
20171016-064000 8.450 100.000 4.771 38.360 7.917 999 2.030 1.015 13.65
20171016-064100 8.420 100.000 3.708 37.400 6.667 999 2.030 1.015 13.64
20171016-064200 8.490 100.000 2.979 39.680 5.417 999 2.030 1.015 13.65
20171016-064300 8.490 100.000 3.167 50.510 5.417 999 2.030 1.015 13.64
20171016-064400 8.520 100.000 2.646 22.500 6.250 999 2.030 1.015 13.64
20171016-064500 8.550 100.000 3.729 34.460 6.667 999 2.030 1.015 13.64
20171016-064600 8.520 100.000 2.313 28.830 4.167 999 2.030 1.015 13.64
20171016-064700 8.520 100.000 2.250 31.500 4.167 999 2.199 1.015 13.64
20171016-064800 8.620 100.000 3.229 18.440 5.000 999 2.030 1.015 13.64
20171016-064900 8.590 100.000 3.563 37.570 6.250 999 2.030 1.015 13.64
20171016-065000 8.550 100.000 3.417 30.200 5.000 999 2.030 1.015 13.64
20171016-065100 8.620 100.000 5.104 32.070 7.500 998 2.199 1.015 13.64
20171016-065200 8.590 100.000 4.021 36.480 6.250 999 2.030 1.015 13.64
20171016-065300 8.590 100.000 4.188 25.240 6.667 998 2.030 1.015 13.64
20171016-065400 8.690 100.000 3.313 38.920 5.000 998 2.030 1.015 13.64
20171016-065500 8.620 100.000 4.042 33.400 7.500 998 2.030 1.015 13.64
20171016-065600 8.620 100.000 4.479 42.370 8.330 998 2.030 1.015 13.64
20171016-065700 8.690 100.000 3.229 46.880 7.083 998 2.030 1.015 13.64
20171016-065800 8.690 100.000 3.792 41.630 7.917 998 2.030 1.015 13.64
20171016-065900 8.720 100.000 3.896 49.560 6.250 998 2.030 1.015 13.64
20171016-070000 8.720 100.000 3.458 36.030 6.667 998 2.030 1.015 13.64
20171016-070100 8.720 100.000 5.313 44.710 9.170 998 2.030 1.015 13.64
20171016-070200 8.820 100.000 3.646 37.570 5.417 998 2.199 1.015 13.64
20171016-070300 8.760 100.000 3.708 35.270 7.083 997 2.030 1.015 13.64
20171016-070400 8.790 100.000 4.146 45.670 8.750 997 2.030 1.015 13.64
20171016-070500 8.790 100.000 4.104 35.890 5.417 997 2.030 1.015 13.64
20171016-070600 8.860 100.000 3.375 53.410 5.000 998 2.030 1.015 13.64
20171016-070700 8.860 100.000 2.313 50.210 3.750 997 2.030 1.015 13.64
20171016-070800 8.860 100.000 2.604 42.860 5.000 997 2.030 1.015 13.64
20171016-070900 8.860 100.000 3.979 32.520 7.500 997 2.199 1.015 13.64
20171016-071000 8.860 100.000 4.771 67.420 7.500 997 2.030 1.015 13.64
20171016-071100 8.890 100.000 3.313 64.690 6.667 997 2.199 1.015 13.64
20171016-071200 8.890 100.000 2.104 51.120 3.333 997 2.030 1.015 13.64
20171016-071300 8.960 100.000 3.354 53.240 8.750 997 2.030 1.015 13.64
20171016-071400 9.030 100.000 3.750 69.460 6.667 997 2.030 1.015 13.64
20171016-071500 9.060 100.000 3.583 57.360 7.083 997 2.030 1.015 13.63
20171016-071600 9.030 100.000 4.250 44.860 6.667 997 2.030 1.015 13.64
20171016-071700 9.030 100.000 3.417 64.720 5.833 997 2.030 1.015 13.63
20171016-071800 8.990 100.000 4.646 43.650 8.330 997 2.030 1.015 13.63
20171016-071900 9.030 100.000 3.938 56.760 10.000 997 2.199 1.015 13.63
20171016-072000 9.060 100.000 4.479 54.330 6.667 997 2.030 1.015 13.63
20171016-072100 9.090 100.000 2.313 42.170 5.000 997 2.030 1.015 13.63
20171016-072200 9.060 100.000 4.188 46.640 8.330 997 2.030 1.015 13.63
20171016-072300 9.130 100.000 2.854 64.480 5.000 997 2.030 1.015 13.63
20171016-072400 9.060 100.000 3.250 39.920 7.917 997 2.030 1.015 13.63
20171016-072500 9.090 100.000 4.083 66.070 7.917 996 2.030 1.015 13.63
20171016-072600 9.130 100.000 4.854 50.630 8.750 996 2.030 1.015 13.63
20171016-072700 9.160 100.000 4.250 55.740 7.500 996 2.030 1.015 13.63
20171016-072800 9.160 100.000 2.854 41.810 7.917 996 2.030 1.015 13.63
20171016-072900 9.260 100.000 2.542 43.270 4.167 996 2.030 1.015 13.63
20171016-073000 9.190 100.000 3.146 27.300 5.417 996 2.030 1.015 13.63
20171016-073100 9.160 100.000 3.167 44.010 5.833 996 2.030 1.015 13.63
20171016-073200 9.260 100.000 4.063 41.380 8.750 996 2.030 1.015 13.63
20171016-073300 9.220 100.000 3.604 58.770 10.420 996 2.030 1.015 13.63
20171016-073400 9.330 100.000 3.333 52.220 5.833 996 2.030 1.015 13.63
20171016-073500 9.260 100.000 4.063 34.780 8.330 996 2.030 1.015 13.63
20171016-073600 9.290 100.000 3.208 31.930 6.250 996 2.030 1.015 13.63
20171016-073700 9.220 100.000 4.188 41.440 7.500 996 2.030 1.099 13.63
20171016-073800 9.320 100.000 2.938 51.390 5.833 996 2.030 1.015 13.63
20171016-073900 9.290 100.000 2.938 36.370 5.000 996 2.030 1.015 13.63
20171016-074000 9.360 100.000 3.667 44.980 6.667 996 2.030 1.015 13.63
20171016-074100 9.320 100.000 3.646 48.990 6.250 996 2.199 1.015 13.62
20171016-074200 9.320 100.000 3.979 33.420 9.580 995 2.030 1.015 13.62
20171016-074300 9.290 100.000 4.083 39.200 8.330 996 2.199 1.015 13.62
20171016-074400 9.290 100.000 2.646 67.560 5.000 996 2.030 1.015 13.62
20171016-074500 9.320 100.000 3.104 42.280 5.417 996 2.030 1.015 13.62
20171016-074600 9.360 100.000 2.063 92.800 4.583 996 2.030 1.015 13.62
20171016-074700 9.360 99.900 2.875 38.600 5.833 996 2.030 1.015 13.62
20171016-074800 9.190 99.900 1.688 53.560 3.750 996 2.199 1.015 13.62
20171016-074900 9.320 100.000 2.438 57.120 4.583 996 2.199 1.015 13.62
20171016-075000 9.320 100.000 2.792 62.830 5.000 996 2.199 1.015 13.62
20171016-075100 9.390 100.000 2.792 46.420 5.833 996 2.199 1.015 13.62
20171016-075200 9.390 100.000 5.042 64.180 8.330 995 2.199 1.015 13.62
20171016-075300 9.430 100.000 3.250 82.400 7.083 996 2.537 1.691 13.62
20171016-075400 9.320 100.000 2.479 68.270 4.167 995 2.199 1.015 13.62
20171016-075500 9.430 99.900 2.438 88.200 4.167 995 2.199 1.015 13.62
20171016-075600 9.430 100.000 2.875 93.600 5.000 995 2.199 1.015 13.62
20171016-075700 9.430 99.900 2.292 110.400 4.167 995 2.199 1.015 13.62
20171016-075800 9.430 99.900 3.563 99.800 5.000 995 2.453 1.691 13.62
20171016-075900 9.530 99.700 3.104 88.600 5.417 995 3.129 2.199 13.62
20171016-080000 9.460 99.800 3.438 105.900 6.667 995 3.214 2.199 13.62
20171016-080100 9.560 100.000 4.354 98.100 7.083 995 4.229 2.791 13.62
20171016-080200 9.630 99.900 2.771 103.600 6.250 995 4.567 3.214 13.62
20171016-080300 9.530 99.800 2.833 83.800 5.417 995 4.229 2.791 13.61
20171016-080400 9.660 99.700 3.583 95.500 5.000 995 6.258 5.244 13.62
20171016-080500 9.730 99.600 3.479 88.500 8.330 995 6.766 5.751 13.62
20171016-080600 9.800 99.500 5.458 99.800 10.000 995 6.597 5.244 13.62
20171016-080700 9.800 99.300 5.708 86.700 12.080 995 8.290 6.935 13.62
20171016-080800 9.760 99.000 6.625 90.700 8.330 995 6.935 5.751 13.61
20171016-080900 9.900 98.800 4.083 97.600 8.750 994 7.950 6.258 13.61
20171016-081000 9.900 98.500 4.167 81.400 8.750 995 7.612 6.258 13.61
20171016-081100 9.930 98.200 3.667 82.700 7.500 995 9.640 8.290 13.61
20171016-081200 9.930 97.900 4.333 85.600 7.083 995 6.597 5.244 13.61
20171016-081300 9.970 97.800 3.521 89.700 7.917 994 5.582 4.229 13.61
20171016-081400 10.000 97.700 8.190 101.800 11.670 994 6.597 5.244 13.61
20171016-081500 10.070 97.500 5.813 100.100 11.670 994 8.290 6.935 13.61
20171016-081600 10.100 97.000 4.917 93.100 11.250 994 8.960 7.612 13.61
20171016-081700 10.170 96.800 5.083 91.400 11.250 994 6.935 5.751 13.61
20171016-081800 10.270 96.600 6.583 94.000 12.080 994 6.850 5.751 13.61
20171016-081900 10.340 96.300 4.833 96.100 7.083 994 7.612 6.258 13.61
20171016-082000 10.370 95.800 4.542 94.400 8.330 994 5.920 4.905 13.61
20171016-082100 10.410 95.600 3.604 101.000 7.917 994 9.640 7.612 13.61
20171016-082200 10.370 95.400 4.792 92.400 9.170 994 11.670 10.320 13.61
20171016-082300 10.370 95.300 4.229 95.600 8.750 994 10.400 8.800 13.61
20171016-082400 10.370 95.100 6.479 94.400 9.170 994 6.766 5.582 13.61
20171016-082500 10.340 94.900 7.542 93.900 10.830 994 8.290 6.935 13.61
20171016-082600 10.340 94.900 6.604 96.500 9.170 994 12.010 10.320 13.61
20171016-082700 10.240 95.000 6.167 94.800 10.830 994 19.110 17.590 13.60
20171016-082800 10.340 94.900 7.042 98.200 10.420 994 23.850 22.500 13.61
20171016-082900 10.240 95.200 4.771 90.500 11.250 994 19.370 17.510 13.60
20171016-083000 10.170 95.500 4.979 89.400 10.830 994 21.480 19.790 13.60
20171016-083100 10.200 95.500 6.375 98.000 8.750 993 25.880 24.860 13.60
20171016-083200 10.300 95.800 5.625 101.500 10.420 994 29.260 27.060 13.60
20171016-083300 10.370 96.000 6.729 99.300 10.420 994 29.940 27.570 13.60
20171016-083400 10.300 95.800 6.708 97.400 11.250 993 33.490 31.630 13.60
20171016-083500 10.340 95.600 5.104 94.000 9.170 993 38.400 36.370 13.60
20171016-083600 10.370 95.400 3.917 91.800 6.667 993 48.880 47.110 13.60
20171016-083700 10.410 95.300 4.042 84.100 7.500 993 51.170 48.540 13.60
20171016-083800 10.470 95.300 3.417 87.300 8.750 993 55.990 53.190 13.60
20171016-083900 10.370 95.400 3.938 87.900 8.330 993 57.000 54.460 13.60
20171016-084000 10.370 95.500 4.729 80.300 8.330 993 81.700 78.650 13.60
20171016-084100 10.470 95.500 4.500 83.000 8.750 993 76.620 73.240 13.60
20171016-084200 10.400 95.500 4.938 93.200 7.500 993 88.100 84.700 13.60
20171016-084300 10.500 95.500 4.208 94.900 7.500 993 94.900 90.800 13.60
20171016-084400 10.440 95.400 4.271 80.900 7.083 993 136.600 131.400 13.60
20171016-084500 10.440 95.600 3.333 81.000 6.250 993 153.400 147.000 13.60
20171016-084600 10.500 95.600 3.271 89.000 5.833 993 169.600 163.000 13.60
20171016-084700 10.500 95.600 2.688 75.420 5.417 993 193.800 187.100 13.60
20171016-084800 10.570 95.600 3.938 88.000 6.250 993 208.500 200.900 13.60
20171016-084900 10.540 95.700 3.292 69.120 6.250 993 218.000 210.200 13.60
20171016-085000 10.600 95.700 3.729 64.920 7.083 993 222.700 215.000 13.60
20171016-085100 10.710 95.700 4.583 81.800 8.330 993 253.500 243.700 13.60
20171016-085200 10.770 95.500 3.500 69.840 7.500 993 289.000 277.900 13.60
20171016-085300 10.700 95.500 2.792 80.300 4.167 993 321.800 309.300 13.60
20171016-085400 10.770 95.500 4.188 73.020 7.083 993 330.300 318.100 13.60
20171016-085500 10.840 95.400 2.500 73.370 3.750 993 340.000 326.900 13.60
20171016-085600 10.770 95.200 2.667 81.800 6.250 992 323.900 311.400 13.60
20171016-085700 10.840 95.200 4.500 76.040 7.500 993 321.200 308.700 13.60
20171016-085800 10.980 95.000 4.813 94.900 7.500 992 303.900 291.700 13.60
20171016-085900 10.910 94.800 3.042 90.200 5.833 992 331.600 319.000 13.59
20171016-090000 11.040 94.600 3.438 89.700 6.667 992 308.000 296.100 13.59
20171016-090100 11.040 94.500 3.521 103.400 5.833 992 262.700 252.700 13.59
20171016-090200 11.110 94.600 4.646 105.800 8.750 992 252.500 243.400 13.59
20171016-090300 11.180 94.400 7.042 100.800 10.830 992 268.400 257.900 13.59
20171016-090400 11.310 94.100 5.500 101.400 8.750 992 300.900 289.400 13.59
20171016-090500 11.350 93.600 5.500 106.500 9.580 992 274.800 264.300 13.59
20171016-090600 11.380 93.500 4.417 91.300 7.083 992 220.000 212.200 13.58
20171016-090700 11.480 93.400 7.083 103.900 10.830 992 200.600 193.100 13.58
20171016-090800 11.550 92.700 6.667 101.600 9.580 992 193.900 187.000 13.58
20171016-090900 11.620 92.400 4.229 89.600 10.830 992 187.600 180.500 13.58
20171016-091000 11.680 92.200 4.833 85.500 8.750 991 181.500 175.000 13.58
20171016-091100 11.650 92.000 5.313 93.800 9.170 992 235.900 227.100 13.58
20171016-091200 11.790 91.900 3.521 96.900 6.250 992 261.000 250.800 13.58
20171016-091300 11.790 91.800 5.229 93.800 8.750 991 266.700 256.200 13.58
20171016-091400 11.820 91.600 5.042 100.200 7.917 991 223.800 215.600 13.58
20171016-091500 11.820 91.400 3.750 108.000 7.083 991 300.500 288.700 13.58
20171016-091600 11.850 91.400 4.229 98.700 7.083 991 358.400 344.800 13.58
20171016-091700 11.850 91.300 5.167 99.400 7.917 991 466.300 449.400 13.58
20171016-091800 11.920 91.200 4.583 98.500 7.917 991 599.200 577.200 13.58
20171016-091900 11.920 91.100 6.521 104.700 10.000 991 714.900 690.200 13.58
20171016-092000 12.060 90.900 3.958 95.100 7.083 991 880.000 849.000 13.57
20171016-092100 12.060 90.900 5.688 101.900 8.330 991 774.400 748.000 13.57
20171016-092200 12.020 90.700 5.542 98.700 10.830 991 735.200 709.500 13.57
20171016-092300 12.160 90.500 3.979 89.500 7.083 991 732.400 707.300 13.57
20171016-092400 12.190 90.400 5.646 105.600 10.420 991 733.200 708.500 13.57
20171016-092500 12.230 90.100 5.229 94.200 7.917 991 645.200 622.500 13.57
20171016-092600 12.260 89.800 5.917 100.300 10.420 990 636.300 613.800 13.57
20171016-092700 12.360 89.500 7.333 97.900 10.420 991 501.800 483.900 13.57
20171016-092800 12.360 89.300 6.521 93.900 10.830 991 373.600 358.700 13.57
20171016-092900 12.390 89.000 7.542 93.200 11.670 991 456.600 439.600 13.57
20171016-093000 12.390 89.200 5.000 94.900 8.750 991 404.400 388.800 13.57
20171016-093100 12.330 89.300 5.896 101.300 8.750 990 391.900 377.300 13.56
20171016-093200 12.330 89.300 5.813 95.400 10.000 991 336.800 324.200 13.56
20171016-093300 12.360 89.400 6.083 101.300 8.330 991 330.600 318.500 13.56
20171016-093400 12.360 89.500 4.458 106.600 9.580 991 307.300 295.500 13.56
20171016-093500 12.330 89.400 3.708 105.900 6.667 991 264.800 254.500 13.56
20171016-093600 12.360 89.500 3.792 124.300 5.417 991 217.800 210.200 13.56
20171016-093700 12.290 89.600 4.188 115.400 6.667 991 186.000 179.000 13.56
20171016-093800 12.260 89.800 3.729 123.900 5.833 991 163.200 157.100 13.56
20171016-093900 12.260 89.900 3.521 131.500 7.500 991 164.200 158.300 13.56
20171016-094000 12.260 90.100 4.000 151.600 5.833 991 219.300 211.900 13.56
20171016-094100 12.260 90.100 3.792 137.000 5.417 991 247.800 238.500 13.56
20171016-094200 12.360 90.300 2.271 143.400 3.750 991 505.200 486.900 13.56
20171016-094300 12.220 90.400 4.313 106.200 7.917 991 427.900 412.100 13.56
20171016-094400 12.290 90.600 4.271 110.700 7.917 991 351.600 337.700 13.56
20171016-094500 12.290 90.700 4.750 102.400 7.500 991 423.300 407.100 13.56
20171016-094600 12.330 90.600 6.313 106.400 8.330 991 440.700 423.600 13.56
20171016-094700 12.330 90.900 3.792 117.100 5.833 991 456.900 440.200 13.56
20171016-094800 12.220 90.900 3.125 147.800 5.000 991 449.000 432.100 13.56
20171016-094900 12.290 91.000 3.458 128.300 5.000 991 580.900 560.600 13.56
20171016-095000 12.190 91.100 4.313 132.600 7.917 991 648.500 626.600 13.56
20171016-095100 12.260 91.200 3.500 125.900 5.417 990 1002.000 967.000 13.56
20171016-095200 12.290 91.100 4.375 111.600 6.667 990 1087.000 1050.000 13.56
20171016-095300 12.290 91.200 2.896 111.700 4.583 990 809.000 778.800 13.56
20171016-095400 12.260 91.100 4.500 104.300 6.667 990 662.800 640.100 13.56
20171016-095500 12.330 91.100 3.521 142.900 5.833 990 647.300 624.600 13.56
20171016-095600 12.360 91.100 3.646 148.800 6.250 990 664.800 641.500 13.56
20171016-095700 12.290 91.100 3.313 142.600 5.417 990 717.600 692.500 13.56
20171016-095800 12.360 91.000 2.646 124.900 5.417 990 768.300 742.100 13.56
20171016-095900 12.390 90.000 4.042 144.100 7.500 990 759.500 733.200 13.55
20171016-100000 12.460 89.100 4.792 155.700 7.917 990 1257.000 1248.000 13.56
20171016-100100 12.560 85.200 5.896 148.900 10.420 990 829.000 800.000 13.55
20171016-100200 12.800 80.800 6.438 168.100 11.250 990 727.500 702.400 13.55
20171016-100300 12.970 77.730 7.646 165.900 10.420 990 829.000 800.000 13.55
20171016-100400 13.170 76.580 6.063 162.300 11.250 990 1257.000 1248.000 13.55
20171016-100500 13.310 74.820 5.229 161.700 9.170 990 925.000 894.000 13.55
20171016-100600 13.310 72.990 8.270 172.600 10.830 990 606.000 584.600 13.55
20171016-100700 13.370 72.080 9.020 162.300 13.750 990 553.900 534.200 13.55
20171016-100800 13.310 71.000 7.458 159.300 13.330 990 620.800 599.200 13.55
20171016-100900 13.340 70.220 8.920 160.200 13.330 990 630.000 607.800 13.55
20171016-101000 13.440 70.450 8.330 168.100 13.330 990 549.600 529.800 13.55
20171016-101100 13.410 69.680 9.520 157.200 12.920 990 561.600 541.700 13.55
20171016-101200 13.480 69.030 8.960 161.400 15.000 990 592.300 571.300 13.55
20171016-101300 13.410 68.700 8.400 166.300 12.500 990 599.200 577.500 13.55
20171016-101400 13.370 68.390 11.060 160.100 14.580 989 693.800 669.200 13.55
20171016-101500 13.440 68.800 8.130 155.300 14.580 989 827.000 799.400 13.54
20171016-101600 13.340 69.170 9.060 161.400 14.580 989 733.100 707.800 13.54
20171016-101700 13.310 69.340 8.350 159.400 10.830 989 614.000 592.500 13.54
20171016-101800 13.270 69.710 7.521 160.400 9.580 989 566.000 546.600 13.54
20171016-101900 13.310 69.540 8.230 159.400 10.830 989 590.700 569.400 13.54
20171016-102000 13.240 70.450 7.396 158.500 10.830 989 733.100 707.800 13.54
20171016-102100 13.170 71.840 6.583 160.800 10.000 989 1028.000 993.000 13.54
20171016-102200 13.100 72.990 6.000 157.000 9.170 989 940.000 908.000 13.54
20171016-102300 13.040 72.820 9.540 154.500 14.170 989 1076.000 1040.000 13.54
20171016-102400 13.040 73.700 7.438 159.600 15.000 989 1257.000 1248.000 13.54
20171016-102500 13.000 73.740 8.850 164.200 13.330 989 1213.000 1171.000 13.54
20171016-102600 12.900 73.940 9.330 159.200 12.920 989 1257.000 1248.000 13.54
20171016-102700 12.900 73.900 8.650 159.200 12.920 989 1257.000 1248.000 13.54
20171016-102800 12.900 74.010 8.730 157.900 11.250 989 1257.000 1248.000 13.54
20171016-102900 12.970 74.680 7.833 156.500 12.500 989 1257.000 1248.000 13.54
20171016-103000 12.970 73.900 8.980 154.100 13.330 989 1257.000 1248.000 13.54
20171016-103100 13.000 74.240 8.000 158.700 12.500 989 1064.000 1028.000 13.54
20171016-103200 13.000 74.620 6.625 166.300 11.250 989 1014.000 979.000 13.53
20171016-103300 12.930 74.010 8.980 161.100 17.080 989 1173.000 1132.000 13.53
20171016-103400 12.870 72.480 11.330 157.300 15.830 989 1199.000 1158.000 13.53
20171016-103500 12.930 72.280 10.290 163.300 15.830 989 1257.000 1248.000 13.53
20171016-103600 13.040 72.250 8.750 151.700 14.170 989 1257.000 1248.000 13.53
20171016-103700 13.000 72.890 8.080 158.000 12.080 989 1257.000 1248.000 13.53
20171016-103800 13.040 73.630 6.729 153.900 10.000 989 1257.000 1248.000 13.53
20171016-103900 12.930 73.060 7.833 156.900 11.670 988 1233.000 1192.000 13.53
20171016-104000 12.930 73.330 7.313 157.100 10.830 989 1128.000 1089.000 13.53
20171016-104100 12.970 73.840 6.313 159.800 9.170 989 1257.000 1248.000 13.53
20171016-104200 12.930 72.750 9.290 159.900 15.420 989 1257.000 1237.000 13.53
20171016-104300 12.930 72.960 7.188 157.100 12.080 989 1257.000 1248.000 13.53
20171016-104400 12.870 72.990 8.020 158.800 13.330 988 1257.000 1248.000 13.53
20171016-104500 12.870 72.690 9.920 155.700 14.580 988 1257.000 1248.000 13.53
20171016-104600 12.930 72.750 8.230 153.200 13.330 989 1257.000 1248.000 13.53
20171016-104700 13.040 70.890 7.292 142.400 10.420 988 1257.000 1248.000 13.53
20171016-104800 12.970 70.080 7.938 164.700 12.500 988 1257.000 1248.000 13.53
20171016-104900 13.040 69.950 8.130 156.600 12.500 988 1257.000 1248.000 13.53
20171016-105000 13.100 70.250 7.188 156.900 12.500 988 1257.000 1248.000 13.53
20171016-105100 13.140 69.240 8.150 160.700 14.170 988 1257.000 1248.000 13.53
20171016-105200 13.070 69.300 9.350 156.100 12.920 988 1257.000 1248.000 13.53
20171016-105300 13.170 69.000 9.580 159.100 15.830 988 1257.000 1248.000 13.53
20171016-105400 13.070 68.430 8.400 149.200 13.330 988 1257.000 1248.000 13.52
20171016-105500 13.070 68.830 9.980 156.100 14.170 988 1257.000 1248.000 13.52
20171016-105600 13.100 68.660 9.980 154.700 14.170 988 1257.000 1248.000 13.52
20171016-105700 13.170 68.490 8.150 160.800 12.920 988 1045.000 1010.000 13.52
20171016-105800 13.070 68.390 9.440 156.400 13.750 988 867.000 837.000 13.52
20171016-105900 13.100 68.560 8.980 158.800 15.000 988 1021.000 986.000 13.52
20171016-110000 13.000 68.830 10.130 160.300 16.250 988 1065.000 1029.000 13.52
20171016-110100 12.870 69.640 7.813 160.800 11.250 988 1073.000 1037.000 13.52
20171016-110200 12.870 70.490 7.167 159.400 9.580 988 1123.000 1084.000 13.52
20171016-110300 12.700 71.330 7.479 168.300 10.420 988 1203.000 1164.000 13.52
20171016-110400 12.630 71.940 8.850 154.600 13.750 988 1235.000 1194.000 13.52
20171016-110500 12.560 72.420 9.190 155.700 12.920 987 1241.000 1198.000 13.52
20171016-110600 12.460 73.230 8.520 158.600 12.080 988 1222.000 1180.000 13.52
20171016-110700 12.460 71.910 10.080 149.200 16.670 988 999.000 965.000 13.52
20171016-110800 12.600 72.920 8.040 156.400 15.000 987 855.000 825.000 13.52
20171016-110900 12.460 73.400 9.080 160.000 13.750 988 858.000 829.000 13.52
20171016-111000 12.430 73.060 8.290 163.100 12.500 988 951.000 918.000 13.52
